# Сложность Легко
## Сложность Легко, Симметрия Без симметрии
3 1 1 200000017400200089090030000060008070740061002150020060000000000003000624000750001 236984517415276389897135246362498175748561932159327468981642753573819624624753891 25ca63d2
3 1 1 109002008000000230040000091500007000200050007091064300000020080820010450907000160 159342678678591234342678591584237916263159847791864325415926783826713459937485162 c86e7f33
3 1 1 600090700070008000050073000200006004084000050090010008040001000067080005000032480 628195743173248569459673812231856974784329651596417238842561397367984125915732486 44f6603
3 1 1 002904000000050080060800004018005000090632100000008005250000630600000021009200500 872914356941356782563827914718495263495632178326178495254781639637549821189263547 3726ca1f
3 1 1 000901072100306009502708160820000000030100007050600000000003001486000090000500000 368951472147326589592748163821475936634189257759632814275893641486217395913564728 fba2490f
3 1 1 006008000508000310000320400009070651650000700070004000000080040007000100200910003 436158279528749316791326485849273651652891734173564892315682947967435128284917563 fbd94e3f
3 1 1 000806100070040800090030052040058900009420630006000000034102000081000500000000040 425896173173245869698731452342658917819427635756913284534162798981374526267589341 c73e0e1f
3 1 1 570080000000039010001607009080000000006000400452763008245300000190000800000400007 579182346864539712321647589783914625916825473452763198245378961197256834638491257 d3a198
3 1 1 804005003073080000000070400000500010952406000001907000000009050407200890060000020 814695273273184569695372481746538912952416738381927645128769354437251896569843127 1d98eb39
3 1 1 000700500085000000000300879010000000800610007900003100500071300640009005002004080 439728516785196243126345879214957638853612497967483152598271364641839725372564981 3c826170
3 1 1 600090000052067100097150030100300000020000460000000570900700010200608000006000740 614893257352467189897152634165374928728519463439286571943725816271648395586931742 234b350a
3 1 1 400000100000200700030860094098470050050090600000000209700000000000047930001003002 486759123519234768237861594698472351152398647374615289743926815825147936961583472 e03ed2a9
3 1 1 000839067000071925006002000007080140903060000080900300019004570050000030008000000 125839467834671925796452813567283149943165782281947356619324578452798631378516294 46b61855
3 1 1 064070010002300040800610007005000300006900020000520001709850000000009000400700080 564278913172395846893614257215467398346981725987523461729856134638149572451732689 85160ce2
3 1 1 005000400064000000800206100056080010000600703030000086009568040000020070000093200 125839467364175892897246135756382914918654723432917586279568341583421679641793258 ba212e9d
3 1 1 604100200003840001100000056206003000000000000000062000080050902000078000400900068 674195283523846791198237456246783519835419627719562834381654972962378145457921368 1f454233
3 1 1 020460000000500006905002000006000001001056000470010030007021408000090100000600509 128463957734589216965172384256734891381956742479218635597321468642895173813647529 1a4b48c
3 1 1 000307000700020005000000012000690401080005900300710000000050100409000068537000200 152347689768129345943586712275698431681435927394712856826954173419273568537861294 2aa65c60
3 1 1 005900003000100800092704000006205047200000050053000291008009000000060104000002005 615928473734156829892734516186295347279341658453687291568419732927563184341872965 d8080e24
3 1 1 000458010100000605000002003000000800206180430000003061067020000090000000504000290 673458912128397645945612783731564829256189437489273561867921354392845176514736298 290d3a51
3 1 1 000030001050000278000078060300090000400000080000780602000050940730040050046010003 678235491153469278294178365382596714467321589915784632821653947739842156546917823 b85997d9
3 1 1 007000030091000000050720000000500089000018260040090000100003800000002071070060502 287641935691385724453729618712536489539418267846297153125973846964852371378164592 70d3a3a5
3 1 1 507400000000000093890003500081700000020809104040000300000000630004080970000007401 537496812416528793892173546681734259723859164945612387179245638264381975358967421 d4cba061
3 1 1 000000080620800900490500601001045270005026003000100005200630000580002030000000000 157269384623814957498573621861345279745926813932187465279631548584792136316458792 8253979b
3 1 1 003580040007000013209001500000006007700005982050020000800000004034008000006000070 613582749587694213249731568392816457761345982458927136875169324134278695926453871 42044258
3 1 1 600400200700060500002008100040006791000000306001009000006070002098610000204000000 613457289789261534452938167845326791927185346361749825136874952598612473274593618 c8214472
3 1 1 080030000100790000704005000600900000807000904439200005070000001008509002900010700 582136479163794258794825136651948327827351964439267815276483591318579642945612783 3ea77e6a
3 1 1 407000009006000030000007005000000001059000040001049300304005710070002063000900854 437251689526894137918367425643728591759136248281549376394685712875412963162973854 35382031
3 1 1 000004090040000082029600300000000010700060000800003006001390400005006007004571968 368724591547139682129685374496857213713462859852913746671398425985246137234571968 2f23a49f
3 1 1 300002069000050003000004008040027000080500047002008900604090010037000090920000700 315872469478956123296314578549127386183569247762438951654793812837241695921685734 351b75e0
3 1 1 000004050070600089090000100000040006002106700007300015000020000048901000000470820 126894357375612489894735162581247936932156748467389215713528694248961573659473821 c9b554f
3 1 1 009003046803020000000100070061340002000000600020006000400062007100900560030410009 519783246873624915246159378961348752754291683328576491495862137182937564637415829 ffda3237
3 1 1 008900000000030020000406805000000089264000300100000600675003290400800710000600503 348952167516738924927416835753261489264589371189374652675143298432895716891627543 fd2e8e3a
3 1 1 000706100050800000029000078700000501000020900003904060460009705002003000000000006 348796152657812394129345678794638521586127943213954867461289735872563419935471286 2cbe65be
3 1 1 700300005043005000008100020600700000201030400000040050005008030012060000400500190 726394815143285679598176324634752981251839467879641253965418732312967548487523196 1b8fd706
3 1 1 005800047300760009000304000009000070203900000070050906582671000104009000000000810 615892347348765129927314658859136274263947581471258936582671493134589762796423815 87f96adf
3 1 1 106009050240060000007000200000926178000370040010000300830004010000090003000700004 186239457243567891597418236354926178628371945719845362832654719475192683961783524 fdb19922
3 1 1 000307000070084000002009670204001036007000401000905000000008000706020004900000507 581367249679284315342159678254871936897632451163945782425798163716523894938416527 cf85b637
3 1 1 078500400040120009010008000680000300000400000009000205857000900100306500002705080 278539416546127839913648752685972341721453698439861275857214963194386527362795184 55ec4a5d
3 1 1 600170043720050000100800002340000900000700210090001008060008005000003100008600000 689172543724356891135894672341285967856739214297461358463918725972543186518627439 74eb60e3
3 1 1 500900600800006091604000080000700010000084700080690400030000009001870056706000000 513928647872346591694157382465732918129584763387691425238465179941873256756219834 f28c08f7
3 1 1 001600300000005608500089000002901036009000410076040802010000000605000200000008001 781624359924135678563789124842971536359862417176543892218396745695417283437258961 c348451b
3 1 1 000000080002000000030721546080050600720400000000006000004000132009040007370005000 617534289542869713938721546483952671726418395195376428854697132269143857371285964 4492f985
3 1 1 080094150000001802500002000002000000009805003436000500705000000000100009064030200 287394156643571892591682374852413967179865423436927581715249638328156749964738215 ae270bbb
3 1 1 006090000000040009090000145018570002900081700703062000200000007600000908000000410 146895273325147689897623145418579362962381754753462891284916537631754928579238416 202c5204
3 1 1 238000900500000000040600007020000300000800029080056470006042000092360100010900003 238571946567439812149628537621794385475813629983256471356142798892367154714985263 9e654c08
3 1 1 003000450000305000004008100041030000050900030000007060000002000000060500206851900 763129458182345679594678123841236795657984231329517864415792386978463512236851947 7ffa4eda
3 1 1 350008060000506090008000030400700000267000000031690004040100000003040600000070548 352918467174536892698427135489751326267384951531692784845169273723845619916273548 bb8290a1
